datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2021-10-18,49.4,33.3,40.2,54.9,0.0,,52.0,174.8,15.0,8.0,07:19:10,18:25:52,Mineral
2021-10-18,65.4,34.1,49.5,49.9,8.33,['rain'],28.0,268.5,12.5,6.0,07:27:28,18:27:41,Moffat
2021-10-18,67.3,33.1,51.7,51.0,0.0,,9.5,204.0,16.1,8.0,07:25:30,18:32:51,Montezuma
2021-10-18,70.7,43.3,55.7,38.0,0.0,,40.2,211.3,15.9,8.0,07:25:18,18:30:22,Montrose
2021-10-18,78.1,32.4,53.8,36.6,0.0,,0.5,186.7,16.2,7.0,07:09:31,18:10:29,Morgan
2021-10-18,80.4,42.6,61.0,34.0,0.0,,0.0,212.4,15.4,7.0,07:06:34,18:12:47,Otero
2021-10-18,59.3,43.4,50.9,37.1,0.0,,62.2,252.8,11.7,7.0,07:23:02,18:28:40,Ouray
2021-10-18,48.5,31.6,39.4,40.8,0.0,,16.1,159.4,13.8,7.0,07:15:53,18:19:24,Park
2021-10-18,73.3,33.8,50.2,58.5,0.0,,0.0,226.9,12.2,6.0,07:04:02,18:04:15,Phillips
2021-10-18,62.9,32.0,47.2,43.0,0.0,,16.6,249.3,13.6,7.0,07:20:47,18:24:05,Pitkin
2021-10-18,84.0,34.7,60.3,37.9,0.0,,0.2,319.3,14.9,7.0,07:01:19,18:07:24,Prowers
2021-10-18,80.5,39.2,60.0,33.3,0.0,,4.3,203.6,14.6,6.0,07:09:57,18:15:33,Pueblo
2021-10-18,66.4,34.9,50.8,45.4,4.17,['rain'],31.1,230.1,11.5,5.0,07:26:46,18:28:22,Rio Blanco
2021-10-18,55.4,30.0,42.4,47.8,0.0,,32.7,405.3,17.4,8.0,07:17:05,18:24:08,Rio Grande
2021-10-18,62.9,33.9,47.8,49.2,0.0,,40.7,276.8,11.9,6.0,07:22:29,18:22:55,Routt
2021-10-18,62.7,32.1,45.8,38.4,0.0,,16.5,374.2,17.4,8.0,07:16:50,18:22:43,Saguache
2021-10-18,55.0,43.9,49.4,37.3,0.0,,68.2,273.8,11.7,7.0,07:22:15,18:28:41,San Juan
2021-10-18,60.0,42.6,51.2,37.8,0.0,,56.5,324.9,16.3,7.0,07:25:32,18:31:27,San Miguel
2021-10-18,72.1,33.4,49.8,57.7,0.0,,0.0,267.5,14.3,6.0,07:04:24,18:03:58,Sedgwick
2021-10-18,45.0,34.7,39.2,42.3,0.0,,17.6,171.6,14.8,7.0,07:18:07,18:20:31,Summit
2021-10-18,71.3,46.6,59.3,22.5,0.0,,38.2,355.3,15.4,6.0,07:13:28,18:17:33,Teller
2021-10-18,75.8,37.8,54.2,38.2,0.0,,0.0,164.3,14.3,6.0,07:06:47,18:08:26,Washington
2021-10-18,75.1,35.8,54.4,37.8,0.0,,7.1,203.6,16.2,7.0,07:12:09,18:12:26,Weld
