datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2022-07-18,103.9,65.9,86.1,37.5,4.17,['rain'],10.1,299.6,25.7,9.0,05:44:20,20:12:31,Bent
2022-07-18,92.1,63.0,77.2,37.8,8.33,['rain'],5.9,219.1,18.8,8.0,05:47:38,20:27:44,Boulder
2022-07-18,99.8,68.8,83.6,30.8,8.33,['rain'],10.9,185.5,15.9,9.0,05:46:40,20:25:56,Broomfield
2022-07-18,80.4,57.4,69.6,43.5,12.5,['rain'],34.9,323.9,28.2,9.0,05:55:07,20:27:38,Chaffee
2022-07-18,101.0,66.8,85.0,40.1,0.0,,0.0,309.5,26.9,10.0,05:40:00,20:13:03,Cheyenne
2022-07-18,75.0,57.7,66.1,41.9,8.33,['rain'],28.8,360.8,31.1,10.0,05:49:53,20:27:40,Clear Creek
2022-07-18,81.9,55.6,68.2,47.6,0.0,,22.4,218.2,18.8,10.0,05:58:38,20:23:01,Conejos
2022-07-18,83.4,55.5,68.0,42.9,0.0,,14.3,297.6,25.6,10.0,05:55:28,20:20:12,Costilla
2022-07-18,102.6,67.2,84.9,37.3,8.33,['rain'],4.4,271.6,23.3,9.0,05:46:07,20:16:24,Crowley
2022-07-18,85.8,58.4,71.4,45.1,4.17,['rain'],6.3,297.7,25.6,10.0,05:53:04,20:22:09,Custer
2022-07-18,98.1,71.7,83.2,30.1,8.33,['rain'],9.4,281.2,24.0,10.0,06:00:58,20:34:09,Delta
2022-07-18,96.3,72.9,84.2,28.0,0.0,,69.0,184.8,16.1,9.0,05:46:31,20:24:43,Denver
2022-07-18,87.2,62.5,75.6,38.6,4.17,['rain'],32.9,369.3,32.0,10.0,06:06:39,20:33:50,Dolores
2022-07-18,93.2,67.6,80.5,20.7,8.33,['rain'],57.0,761.0,64.8,8.0,05:47:55,20:23:41,Douglas
2022-07-18,87.9,61.5,74.8,37.3,12.5,['rain'],18.0,277.2,24.0,10.0,05:54:09,20:31:36,Eagle
2022-07-18,96.3,63.0,78.3,27.6,4.17,['rain'],6.5,228.7,19.8,9.0,05:44:44,20:20:24,Elbert
2022-07-18,93.1,63.0,76.7,42.0,8.33,['rain'],51.6,210.4,17.9,10.0,05:47:43,20:20:43,El Paso
2022-07-18,92.5,62.0,75.7,42.5,4.17,['rain'],38.1,282.9,24.4,10.0,05:52:18,20:23:17,Fremont
2022-07-18,95.3,64.0,80.5,36.1,8.33,['rain'],13.6,321.6,27.7,10.0,05:59:06,20:36:22,Garfield
2022-07-18,86.3,58.9,72.8,42.6,4.17,['rain'],5.8,357.9,30.9,10.0,05:48:50,20:27:35,Gilpin
2022-07-18,82.0,53.5,64.5,56.9,4.17,['rain'],29.1,173.5,15.1,9.0,05:50:21,20:30:36,Grand
2022-07-18,84.8,56.5,69.5,51.1,8.33,['rain'],35.8,281.6,24.4,10.0,05:58:21,20:30:29,Gunnison
2022-07-18,75.7,54.5,65.4,46.7,8.33,['rain'],44.5,178.8,15.4,10.0,06:01:53,20:29:25,Hinsdale
2022-07-18,82.7,57.7,69.3,39.7,4.17,['rain'],8.2,287.6,24.7,10.0,05:52:31,20:19:24,Huerfano
2022-07-18,81.3,48.5,65.8,49.1,8.33,['rain'],12.9,279.4,24.0,10.0,05:49:43,20:33:05,Jackson
2022-07-18,94.9,71.5,83.5,28.9,0.0,,55.8,164.1,14.3,8.0,05:48:28,20:25:41,Jefferson
2022-07-18,104.6,64.2,86.0,39.8,4.17,['rain'],11.1,309.5,26.9,10.0,05:41:49,20:12:27,Kiowa
2022-07-18,101.0,67.1,85.0,40.1,0.0,,0.1,273.6,23.5,9.0,05:38:41,20:14:20,Kit Carson
