datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
1/10/2022,34.9,11.9,21.7,31.7,0,,0,125,10.7,5,7:21:59,16:59:20,Park
1/10/2022,53.7,23,35.3,66.4,0,,0,108.6,9.4,4,7:12:38,16:41:42,Phillips
1/10/2022,30.8,0,12.5,70.1,0,,0,118.1,10.1,5,7:27:03,17:03:51,Pitkin
1/10/2022,52.5,18.8,31.6,64.1,0,,0,132.7,11.5,5,7:05:34,16:49:08,Prowers
1/10/2022,51.8,12.5,28.9,58,0,,0,118.7,10.2,5,7:14:31,16:56:58,Pueblo
1/10/2022,29.4,-2.1,10.9,69.6,0,,0,150.3,13.2,6,7:34:17,17:06:54,Rio Blanco
1/10/2022,33.7,13.7,22.3,35.4,0,,2.6,133.1,11.5,5,7:20:34,17:06:37,Rio Grande
1/10/2022,21.5,0.5,9.8,76.9,0,,0,122.8,10.6,5,7:30:52,17:00:36,Routt
1/10/2022,39.2,11.2,22.6,39.7,0,,0.1,145.7,12.5,6,7:21:11,17:04:21,Saguache
1/10/2022,38.3,18.2,26.8,42.1,0,,0,111,9.6,5,7:26:12,17:10:43,San Juan
1/10/2022,37.6,19,26.7,46.4,0,,0,134.3,11.7,5,7:29:50,17:13:09,San Miguel
1/10/2022,50.2,21.2,32.4,69.5,0,,0,123,10.6,5,7:13:28,16:40:57,Sedgwick
1/10/2022,33.7,20.8,27,23.2,0,,0,135.1,11.7,5,7:25:03,16:59:37,Summit
1/10/2022,50.6,16.2,31.1,41,0,,4.2,126.2,11.1,5,7:19:10,16:57:51,Teller
1/10/2022,49,20.2,32.5,54.3,0,,0,115,10,5,7:14:18,16:46:57,Washington
1/10/2022,36.7,4.6,18.6,71,0,,8.3,128,11.2,5,7:20:40,16:49:58,Weld
1/10/2022,58.5,18.2,34.8,59,0,,0,124.6,10.8,5,7:11:15,16:43:42,Yuma
1/17/2022,60.4,27.3,42.4,34.7,0,,66.6,94.3,8.3,5,7:16:09,16:59:15,Adams
1/17/2022,46.5,2.4,23.1,43,0,,0,141.2,12.4,6,7:16:10,17:10:52,Alamosa
1/17/2022,60.1,28.7,42.6,34.2,0,,66.4,82.5,7,3,7:15:33,16:59:51,Arapahoe
1/17/2022,41.3,11.7,24.9,62.9,0,,0.1,127.5,11.1,6,7:20:20,17:16:48,Archuleta
1/17/2022,64.1,19.2,38.9,41,0,,0,136.9,11.8,5,7:02:31,16:58:29,Baca
